HardData
3
X
Y
Val
8 8 0
8 16 0
8 24 0
8 32 0
8 40 0
8 48 0
8 56 0
16 8 1
16 16 1
16 24 1
16 32 1
16 40 1
16 48 1
16 56 1
24 8 0
24 16 0
24 24 0
24 32 0
24 40 0
24 48 0
24 56 1
32 8 0
32 16 0
32 24 0
32 32 0
32 40 0
32 48 0
32 56 0
40 8 0
40 16 0
40 24 0
40 32 0
40 40 0
40 48 0
40 56 0
48 8 1
48 16 0
48 24 0
48 32 0
48 40 0
48 48 0
48 56 1
56 8 1
56 16 1
56 24 0
56 32 0
56 40 1
56 48 1
56 56 0
